"범죄별(1)","범죄별(2)",범죄별(3),발생지역별(1),2020
"특별법범 (건)","폐기물관리법",소계,대전,21
"특별법범 (건)","폐기물관리법",소계,울산,33
"특별법범 (건)","폐기물관리법",소계,세종,5
"특별법범 (건)","폐기물관리법",소계,경기,819
"특별법범 (건)","폐기물관리법",소계,강원,46
"특별법범 (건)","폐기물관리법",소계,충북,73
"특별법범 (건)","폐기물관리법",소계,충남,107
"특별법범 (건)","폐기물관리법",소계,전북,116
"특별법범 (건)","폐기물관리법",소계,전남,90
"특별법범 (건)","폐기물관리법",소계,경북,313
"특별법범 (건)","폐기물관리법",소계,경남,278
"특별법범 (건)","폐기물관리법",소계,제주,4
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,계,77
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,서울,20
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,부산,5
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,대구,4
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,인천,4
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,광주,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,대전,1
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,울산,1
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,세종,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,경기,31
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,강원,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,충북,1
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,충남,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,전북,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,전남,-
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,경북,1
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,경남,8
"특별법범 (건)","풍속영업의 규제에 관한법률",소계,제주,1
"특별법범 (건)","하천법",소계,계,244
"특별법범 (건)","하천법",소계,서울,5
"특별법범 (건)","하천법",소계,부산,7
"특별법범 (건)","하천법",소계,대구,3
"특별법범 (건)","하천법",소계,인천,-
"특별법범 (건)","하천법",소계,광주,1
"특별법범 (건)","하천법",소계,대전,3
"특별법범 (건)","하천법",소계,울산,4
"특별법범 (건)","하천법",소계,세종,-
"특별법범 (건)","하천법",소계,경기,108
"특별법범 (건)","하천법",소계,강원,20
"특별법범 (건)","하천법",소계,충북,5
"특별법범 (건)","하천법",소계,충남,3
"특별법범 (건)","하천법",소계,전북,9
"특별법범 (건)","하천법",소계,전남,13
"특별법범 (건)","하천법",소계,경북,35
"특별법범 (건)","하천법",소계,경남,28
"특별법범 (건)","하천법",소계,제주,-
"특별법범 (건)","학교보건법",소계,계,-
"특별법범 (건)","학교보건법",소계,서울,-
"특별법범 (건)","학교보건법",소계,부산,-
"특별법범 (건)","학교보건법",소계,대구,-
"특별법범 (건)","학교보건법",소계,인천,-
"특별법범 (건)","학교보건법",소계,광주,-
"특별법범 (건)","학교보건법",소계,대전,-
"특별법범 (건)","학교보건법",소계,울산,-
"특별법범 (건)","학교보건법",소계,세종,-
"특별법범 (건)","학교보건법",소계,경기,-
"특별법범 (건)","학교보건법",소계,강원,-
"특별법범 (건)","학교보건법",소계,충북,-
"특별법범 (건)","학교보건법",소계,충남,-
"특별법범 (건)","학교보건법",소계,전북,-
"특별법범 (건)","학교보건법",소계,전남,-
"특별법범 (건)","학교보건법",소계,경북,-
"특별법범 (건)","학교보건법",소계,경남,-
"특별법범 (건)","학교보건법",소계,제주,-
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,계,382
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,서울,111
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,부산,35
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,대구,10
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,인천,19
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,광주,12
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,대전,12
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,울산,5
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,세종,3
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,경기,57
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,강원,11
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,충북,9
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,충남,9
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,전북,2
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,전남,16
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,경북,40
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,경남,19
"특별법범 (건)","학원의 설립운영 및 과외교습에 관한법률",소계,제주,12
"특별법범 (건)","화물자동차 운수 사업법",소계,계,3198
"특별법범 (건)","화물자동차 운수 사업법",소계,서울,399
"특별법범 (건)","화물자동차 운수 사업법",소계,부산,96
"특별법범 (건)","화물자동차 운수 사업법",소계,대구,43
"특별법범 (건)","화물자동차 운수 사업법",소계,인천,67
"특별법범 (건)","화물자동차 운수 사업법",소계,광주,19
"특별법범 (건)","화물자동차 운수 사업법",소계,대전,29
"특별법범 (건)","화물자동차 운수 사업법",소계,울산,26
"특별법범 (건)","화물자동차 운수 사업법",소계,세종,8
"특별법범 (건)","화물자동차 운수 사업법",소계,경기,2266
"특별법범 (건)","화물자동차 운수 사업법",소계,강원,20
"특별법범 (건)","화물자동차 운수 사업법",소계,충북,21
"특별법범 (건)","화물자동차 운수 사업법",소계,충남,23
"특별법범 (건)","화물자동차 운수 사업법",소계,전북,32
"특별법범 (건)","화물자동차 운수 사업법",소계,전남,20
"특별법범 (건)","화물자동차 운수 사업법",소계,경북,29
"특별법범 (건)","화물자동차 운수 사업법",소계,경남,84
"특별법범 (건)","화물자동차 운수 사업법",소계,제주,16
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,계,23
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,서울,1
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,부산,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,대구,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,인천,1
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,광주,2
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,대전,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,울산,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,세종,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,경기,6
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,강원,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,충북,1
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,충남,6
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,전북,-
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,전남,1
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,경북,3
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,경남,2
"특별법범 (건)","화재로 인한 재해보상과 보험가입에 관한법률",소계,제주,-
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,계,391
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,서울,25
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,부산,8
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,대구,15
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,인천,28
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,광주,13
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,대전,7
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,울산,4
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,세종,5
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,경기,164
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,강원,13
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,충북,13
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,충남,26
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,전북,19
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,전남,9
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,경북,18
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,경남,24
"특별법범 (건)","화재예방·소방시설설치유지 및 안전관리에 관한법률",소계,제주,-
"특별법범 (건)","화학물질관리법",소계,계,702
"특별법범 (건)","화학물질관리법",소계,서울,198
"특별법범 (건)","화학물질관리법",소계,부산,24
"특별법범 (건)","화학물질관리법",소계,대구,59
"특별법범 (건)","화학물질관리법",소계,인천,69
"특별법범 (건)","화학물질관리법",소계,광주,29
"특별법범 (건)","화학물질관리법",소계,대전,28
"특별법범 (건)","화학물질관리법",소계,울산,4
"특별법범 (건)","화학물질관리법",소계,세종,-
"특별법범 (건)","화학물질관리법",소계,경기,146
"특별법범 (건)","화학물질관리법",소계,강원,5
"특별법범 (건)","화학물질관리법",소계,충북,11
"특별법범 (건)","화학물질관리법",소계,충남,7
"특별법범 (건)","화학물질관리법",소계,전북,8
"특별법범 (건)","화학물질관리법",소계,전남,13
"특별법범 (건)","화학물질관리법",소계,경북,6
"특별법범 (건)","화학물질관리법",소계,경남,95
"특별법범 (건)","화학물질관리법",소계,제주,-
"특별법범 (건)","기타특별법",소계,계,51472
"특별법범 (건)","기타특별법",소계,서울,7483
"특별법범 (건)","기타특별법",소계,부산,2737
"특별법범 (건)","기타특별법",소계,대구,1347
"특별법범 (건)","기타특별법",소계,인천,4682
"특별법범 (건)","기타특별법",소계,광주,727
"특별법범 (건)","기타특별법",소계,대전,900
