"죄종별","범죄발생지별","항목","단위","2016 년","2017 년","2018 년","2019 년","2020 년",
"상해","고양시","범죄건수[건]","건","555","540","480","390","337",
"상해","과천시","범죄건수[건]","건","36","27","27","23","15",
"상해","광명시","범죄건수[건]","건","237","156","164","193","169",
"상해","광주시","범죄건수[건]","건","237","175","149","142","146",
"상해","구리시","범죄건수[건]","건","184","151","144","143","111",
"상해","군포시","범죄건수[건]","건","164","114","104","98","86",
"상해","김포시","범죄건수[건]","건","189","185","159","178","203",
"상해","남양주시","범죄건수[건]","건","395","322","327","255","291",
"상해","동두천시","범죄건수[건]","건","106","96","104","69","65",
"상해","부천시","범죄건수[건]","건","560","540","470","393","433",
"상해","성남시","범죄건수[건]","건","755","622","606","612","535",
"상해","수원시","범죄건수[건]","건","951","842","683","629","513",
"상해","시흥시","범죄건수[건]","건","343","263","286","296","275",
"상해","안산시","범죄건수[건]","건","546","453","424","452","417",
"상해","안성시","범죄건수[건]","건","150","140","160","147","149",
"상해","안양시","범죄건수[건]","건","458","401","345","289","290",
"상해","양주시","범죄건수[건]","건","170","120","146","133","93",
"상해","여주시","범죄건수[건]","건","121","127","89","88","87",
"상해","오산시","범죄건수[건]","건","194","182","174","165","137",
"상해","용인시","범죄건수[건]","건","474","379","313","249","250",
"상해","의왕시","범죄건수[건]","건","50","41","49","51","42",
"상해","의정부시","범죄건수[건]","건","391","251","238","250","226",
"상해","이천시","범죄건수[건]","건","196","209","212","149","111",
"상해","파주시","범죄건수[건]","건","288","272","320","265","177",
"상해","평택시","범죄건수[건]","건","568","536","591","556","523",
"상해","포천시","범죄건수[건]","건","179","183","145","157","131",
"상해","하남시","범죄건수[건]","건","137","92","118","78","75",
"상해","화성시","범죄건수[건]","건","553","471","427","414","371",
"상해","강릉시","범죄건수[건]","건","489","429","241","254","212",
"상해","동해시","범죄건수[건]","건","243","197","150","120","75",
"상해","삼척시","범죄건수[건]","건","157","92","106","91","61",
"상해","속초시","범죄건수[건]","건","195","158","137","105","122",
"상해","원주시","범죄건수[건]","건","506","440","324","329","276",
"상해","춘천시","범죄건수[건]","건","343","341","288","281","252",
"상해","태백시","범죄건수[건]","건","114","88","68","58","59",
"상해","제천시","범죄건수[건]","건","174","115","112","101","127",
"상해","청주시","범죄건수[건]","건","835","794","697","693","591",
"상해","충주시","범죄건수[건]","건","263","200","186","165","125",
"상해","계룡시","범죄건수[건]","건","27","23","18","21","20",
"상해","공주시","범죄건수[건]","건","152","148","136","130","117",
"상해","논산시","범죄건수[건]","건","174","145","112","130","127",
"상해","당진시","범죄건수[건]","건","234","180","147","172","161",
"상해","보령시","범죄건수[건]","건","136","137","105","112","102",
"상해","서산시","범죄건수[건]","건","208","208","232","193","157",
"상해","아산시","범죄건수[건]","건","383","356","335","277","267",
"상해","천안시","범죄건수[건]","건","613","617","534","510","381",
"상해","군산시","범죄건수[건]","건","342","287","279","263","219",
"상해","김제시","범죄건수[건]","건","67","61","70","62","72",
"상해","남원시","범죄건수[건]","건","106","88","74","61","57",
"상해","익산시","범죄건수[건]","건","202","164","215","184","158",
"상해","전주시","범죄건수[건]","건","499","564","583","458","413",
"상해","정읍시","범죄건수[건]","건","119","111","109","95","115",
"상해","광양시","범죄건수[건]","건","194","174","179","173","148",
"상해","나주시","범죄건수[건]","건","10","77","81","54","85",
"상해","목포시","범죄건수[건]","건","342","312","270","293","193",
"상해","순천시","범죄건수[건]","건","330","377","314","320","265",
"상해","여수시","범죄건수[건]","건","336","288","264","298","283",
"상해","경산시","범죄건수[건]","건","243","222","214","215","178",
"상해","경주시","범죄건수[건]","건","364","279","215","233","223",
"상해","구미시","범죄건수[건]","건","446","358","277","300","281",
"상해","김천시","범죄건수[건]","건","186","177","143","109","90",
"상해","문경시","범죄건수[건]","건","86","94","76","79","72",
"상해","상주시","범죄건수[건]","건","137","102","98","103","91",
"상해","안동시","범죄건수[건]","건","276","205","187","160","167",
"상해","영주시","범죄건수[건]","건","154","133","89","129","93",
"상해","영천시","범죄건수[건]","건","155","115","74","80","88",
"상해","포항시","범죄건수[건]","건","642","572","520","501","429",
"상해","거제시","범죄건수[건]","건","532","472","305","288","292",
"상해","김해시","범죄건수[건]","건","681","608","542","484","424",
"상해","밀양시","범죄건수[건]","건","170","146","128","140","132",
"상해","사천시","범죄건수[건]","건","177","138","164","165","140",
"상해","양산시","범죄건수[건]","건","312","325","286","291","253",
"상해","진주시","범죄건수[건]","건","395","358","328","319","303",
"상해","창원시","범죄건수[건]","건","1243","1151","986","964","866",
"상해","통영시","범죄건수[건]","건","372","302","270","267","237",
"상해","서귀포시","범죄건수[건]","건","344","402","331","283","295",
"상해","제주시","범죄건수[건]","건","638","582","559","494","458",
"상해","기타도시","범죄건수[건]","건","124","31","26","27","13",
"상해","도시이외","범죄건수[건]","건","4325","3790","3633","3314","3151",
"폭행","계","범죄건수[건]","건","165803","159641","159267","157197","139361",
"폭행","서울","범죄건수[건]","건","39337","36312","34321","32893","27785",
"폭행","부산","범죄건수[건]","건","9749","10174","10409","10915","9975",
"폭행","대구","범죄건수[건]","건","7457","6885","6821","6842","6060",
"폭행","인천","범죄건수[건]","건","11762","11586","11711","12212","10460",
"폭행","광주","범죄건수[건]","건","4797","4856","5004","5207","4252",
"폭행","대전","범죄건수[건]","건","5121","5256","5713","4723","4659",
"폭행","울산","범죄건수[건]","건","4026","3863","3757","3087","2748",
"폭행","세종","범죄건수[건]","건","377","285","301","377","345",
"폭행","고양시","범죄건수[건]","건","2685","2917","3056","2808","2432",
"폭행","과천시","범죄건수[건]","건","179","150","122","123","75",
"폭행","광명시","범죄건수[건]","건","1320","1165","980","998","915",
"폭행","광주시","범죄건수[건]","건","955","1160","1122","1044","1051",
"폭행","구리시","범죄건수[건]","건","935","898","967","944","638",
"폭행","군포시","범죄건수[건]","건","831","778","712","708","571",
"폭행","김포시","범죄건수[건]","건","670","627","1181","1077","969",
"폭행","남양주시","범죄건수[건]","건","2041","1698","1694","1440","1157",
"폭행","동두천시","범죄건수[건]","건","385","375","331","349","313",
"폭행","부천시","범죄건수[건]","건","3398","2808","2859","2944","2728",
"폭행","성남시","범죄건수[건]","건","3115","2959","3007","2765","2199",
"폭행","수원시","범죄건수[건]","건","4326","4474","4658","4643","3977",
"폭행","시흥시","범죄건수[건]","건","1742","1596","1551","1844","1517",
"폭행","안산시","범죄건수[건]","건","3284","2946","2664","2917","2726",
"폭행","안성시","범죄건수[건]","건","630","656","628","681","665",
"폭행","안양시","범죄건수[건]","건","2192","2178","1877","1792","1423",
"폭행","양주시","범죄건수[건]","건","789","746","797","671","695",
"폭행","여주시","범죄건수[건]","건","360","362","337","324","325",
"폭행","오산시","범죄건수[건]","건","852","796","896","955","686",
"폭행","용인시","범죄건수[건]","건","2346","2113","1919","2022","1777",
"폭행","의왕시","범죄건수[건]","건","347","304","280","269","243",
"폭행","의정부시","범죄건수[건]","건","1958","2133","2134","2227","1952",
"폭행","이천시","범죄건수[건]","건","854","826","892","861","712",
"폭행","파주시","범죄건수[건]","건","1180","976","1025","986","1065",
"폭행","평택시","범죄건수[건]","건","2008","2111","2182","2356","2166",
"폭행","포천시","범죄건수[건]","건","577","591","518","501","439",
"폭행","하남시","범죄건수[건]","건","379","411","500","581","657",
"폭행","화성시","범죄건수[건]","건","1550","1662","1896","2465","2124",
"폭행","강릉시","범죄건수[건]","건","767","821","834","671","671",
"폭행","동해시","범죄건수[건]","건","257","272","271","243","208",
"폭행","삼척시","범죄건수[건]","건","253","238","287","228","172",
"폭행","속초시","범죄건수[건]","건","346","375","423","368","373",
"폭행","원주시","범죄건수[건]","건","1624","1651","1143","789","675",
"폭행","춘천시","범죄건수[건]","건","887","764","653","672","591",
"폭행","태백시","범죄건수[건]","건","156","120","120","128","100",
"폭행","제천시","범죄건수[건]","건","322","319","281","275","248",
"폭행","청주시","범죄건수[건]","건","3068","2544","2548","2291","2257",
"폭행","충주시","범죄건수[건]","건","383","362","408","396","361",
"폭행","계룡시","범죄건수[건]","건","12","25","36","40","23",
"폭행","공주시","범죄건수[건]","건","113","133","190","175","156",
"폭행","논산시","범죄건수[건]","건","141","282","295","218","187",
"폭행","당진시","범죄건수[건]","건","336","297","330","315","311",
"폭행","보령시","범죄건수[건]","건","125","141","155","190","158",
"폭행","서산시","범죄건수[건]","건","374","381","494","454","401",
"폭행","아산시","범죄건수[건]","건","861","889","1052","990","878",
"폭행","천안시","범죄건수[건]","건","1606","2054","2094","1613","1298",
"폭행","군산시","범죄건수[건]","건","885","851","824","918","801",
"폭행","김제시","범죄건수[건]","건","264","251","232","206","229",
"폭행","남원시","범죄건수[건]","건","245","224","189","177","166",
"폭행","익산시","범죄건수[건]","건","991","909","954","926","876",
"폭행","전주시","범죄건수[건]","건","1724","1649","1647","1707","1631",
"폭행","정읍시","범죄건수[건]","건","272","262","235","229","245",
"폭행","광양시","범죄건수[건]","건","288","337","357","339","348",
"폭행","나주시","범죄건수[건]","건","18","198","214","206","188",
"폭행","목포시","범죄건수[건]","건","1240","1086","1009","950","860",
"폭행","순천시","범죄건수[건]","건","865","835","737","842","707",
"폭행","여수시","범죄건수[건]","건","1121","1114","1216","1081","674",
"폭행","경산시","범죄건수[건]","건","859","897","818","882","706",
"폭행","경주시","범죄건수[건]","건","483","472","514","612","508",
"폭행","구미시","범죄건수[건]","건","868","821","884","846","748",
"폭행","김천시","범죄건수[건]","건","335","282","306","416","458",
"폭행","문경시","범죄건수[건]","건","158","171","160","178","125",
